place_id,place,name,Type,Best Season,Activities,Location,description,Rating,festival,No of People Visited,image,price per night
796,Halebidu,Rudra Homestay,Pilgrimage,Winter,Sightseeing,"Halebidu, Hassan",Pilgrimage spot known for serenity.,3.8,Karthika Deepotsava,13989,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,6296
797,Hassan City,Mallige Stay,Heritage,Summer,Birdwatching,"Hassan City, Hassan",Heritage spot known for history.,3.3,Dasara,11682,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,9862
798,Belur,Vaibhava Cottages,Heritage,Monsoon,Trekking,"Belur, Hassan",Heritage spot known for history.,5,Karthika Deepotsava,2427,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,2725
799,Shravanabelagola,Waterfall Resort,Wildlife,Winter,Boating,"Shravanabelagola, Hassan",Wildlife spot known for pilgrimage.,3.9,Banashankari Jatre,1336,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,7493
800,Shravanabelagola,Sharanas Camps,Nature,Winter,Shopping,"Shravanabelagola, Hassan",Nature spot known for peace.,3.2,Karthika Deepotsava,12938,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,3716
801,Shravanabelagola,Sharanas Inn,Nature,Monsoon,Shopping,"Shravanabelagola, Hassan",Nature spot known for nature.,3.5,Mahashivaratri,15592,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,4975
802,Shravanabelagola,Waterfall Camps,Camping,Summer,Temple visit,"Shravanabelagola, Hassan",Camping spot known for serenity.,1.5,Ugadi,4093,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,5011
803,Arsikere,Waterfall Resort,Adventure,Winter,Shopping,"Arsikere, Hassan",Adventure spot known for adventure.,3.5,Ugadi,23393,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,2416
804,Hassan City,Nirvana Cottages,Camping,Winter,Trekking,"Hassan City, Hassan",Camping spot known for history.,3.9,Makar Sankranti,20211,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,5204
805,Hassan City,Vaibhava Inn,Adventure,Summer,Shopping,"Hassan City, Hassan",Adventure spot known for nature.,3.1,Banashankari Jatre,11110,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,7989
806,Arsikere,Nirvana Guest House,Wildlife,Winter,Trekking,"Arsikere, Hassan",Wildlife spot known for peace.,2.7,Basava Jayanthi,2557,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,5096
807,Belur,Rudra Resort,Pilgrimage,Summer,Boating,"Belur, Hassan",Pilgrimage spot known for history.,3.4,Banashankari Jatre,19170,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,6397
808,Arsikere,Vaibhava Guest House,Cultural,Winter,Temple visit,"Arsikere, Hassan",Cultural spot known for history.,4.6,Mahashivaratri,4013,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,2568
809,Halebidu,Rudra Retreat,Pilgrimage,Summer,Birdwatching,"Halebidu, Hassan",Pilgrimage spot known for culture.,3.5,Ugadi,12379,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,2959
810,Arsikere,Heritage Homestay,Pilgrimage,Monsoon,Camping,"Arsikere, Hassan",Pilgrimage spot known for nature.,2.5,Ugadi,16372,https://karnatakatourism.org/wp-content/uploads/2020/08/palace-estate-coorg.png,5684
811,Somwarpet,Vaibhava Guest House,Wildlife,Summer,Trekking,"Somwarpet, Kodagu",Wildlife spot known for beauty.,2.9,Banashankari Jatre,5481,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPo9864w6JH20BGSUDz5deyrUcITuTz2h-cw&s,6897
812,Somwarpet,Mallige Cottages,Camping,Summer,Temple visit,"Somwarpet, Kodagu",Camping spot known for serenity.,2.4,Basava Jayanthi,3670,https://www.raahghar.com/public/storage/image/stay/gallery/chengappa-estate-homestead/ch3.webp,7811
813,Madikeri,Heritage Inn,Heritage,Monsoon,Boating,"Madikeri, Kodagu",Heritage spot known for serenity.,2.5,Karthika Deepotsava,5584,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,2549
814,Virajpet,Nirvana Guest House,Wildlife,Monsoon,Boating,"Virajpet, Kodagu",Wildlife spot known for serenity.,2.2,Diwali,8235,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,2351
815,Nagarhole,Krishna Retreat,Nature,Summer,Birdwatching,"Nagarhole, Kodagu",Nature spot known for serenity.,2,Ugadi,14460,https://media2.thrillophilia.com/images/photos/000/045/476/original/1522492632_angana1.jpg?w=753&h=450&dpr=1.0,6949
816,Madikeri,Kalyani Resort,Heritage,Monsoon,Temple visit,"Madikeri, Kodagu",Heritage spot known for serenity.,3.3,Karthika Deepotsava,3529,https://cf.bstatic.com/xdata/images/hotel/max1024x768/506248607.jpg?k=d7800ceb5dd4d24ab94204b86183a81117dc84dd69f7bcf0f02ce5d3665c09a2&o=&hp=1,6537
817,Kushalnagar,Rudra Homestay,Camping,Winter,Trekking,"Kushalnagar, Kodagu",Camping spot known for nature.,3.5,Dasara,18424,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,5834
818,Virajpet,Heritage Homestay,Cultural,Monsoon,Sightseeing,"Virajpet, Kodagu",Cultural spot known for nature.,4.9,Mahashivaratri,24099,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,3498
819,Kushalnagar,Sharanas Homestay,Adventure,Monsoon,Sightseeing,"Kushalnagar, Kodagu",Adventure spot known for pilgrimage.,4.8,Basava Jayanthi,24590,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,3506
820,Virajpet,Vaibhava Resort,Adventure,Monsoon,Camping,"Virajpet, Kodagu",Adventure spot known for adventure.,2.2,Karthika Deepotsava,21387,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,2667
821,Virajpet,Vaibhava Inn,Cultural,Monsoon,Temple visit,"Virajpet, Kodagu",Cultural spot known for nature.,2.4,Mahashivaratri,15914,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,3350
822,Madikeri,Rudra Guest House,Adventure,Winter,Shopping,"Madikeri, Kodagu",Adventure spot known for culture.,1.7,Karthika Deepotsava,11442,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-XlIpOoZI9LL1WpdheSyx1nThPBjDYpwa_3r4j4fxn99wStSwfglIJ6b5_ziL77eO7ds&usqp=CAU,9123
823,Somwarpet,Waterfall Stay,Cultural,Winter,Birdwatching,"Somwarpet, Kodagu",Cultural spot known for beauty.,4.2,Basava Jayanthi,22066,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,9155
824,Kushalnagar,Kalyani Cottages,Camping,Summer,Boating,"Kushalnagar, Kodagu",Camping spot known for serenity.,2.4,Dasara,22170,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,4342
825,Kushalnagar,Vaibhava Inn,Adventure,Summer,Sightseeing,"Kushalnagar, Kodagu",Adventure spot known for pilgrimage.,4.7,Banashankari Jatre,24444,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,9496
826,Somwarpet,Kalyani Inn,Heritage,Summer,Trekking,"Somwarpet, Kodagu",Heritage spot known for serenity.,2.3,Karthika Deepotsava,16479,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPo9864w6JH20BGSUDz5deyrUcITuTz2h-cw&s,9877
827,Kushalnagar,Rudra Retreat,Camping,Winter,Temple visit,"Kushalnagar, Kodagu",Camping spot known for serenity.,3.2,Makar Sankranti,21925,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,4023
828,Madikeri,Mallige Cottages,Cultural,Summer,Sightseeing,"Madikeri, Kodagu",Cultural spot known for serenity.,4.6,Banashankari Jatre,20259,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,7480
829,Madikeri,Waterfall Guest House,Cultural,Summer,Sightseeing,"Madikeri, Kodagu",Cultural spot known for history.,3.8,Dasara,6818,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,6505
830,Nagarhole,Rudra Homestay,Heritage,Winter,Camping,"Nagarhole, Kodagu",Heritage spot known for beauty.,3.3,Basava Jayanthi,16023,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,5245
831,Madikeri,Vaibhava Homestay,Cultural,Monsoon,Sightseeing,"Madikeri, Kodagu",Cultural spot known for serenity.,3.8,Karthika Deepotsava,14163,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,7005
832,Madikeri,Heritage Stay,Nature,Monsoon,Sightseeing,"Madikeri, Kodagu",Nature spot known for culture.,2,Dasara,1970,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,8947
833,Nagarhole,Sharanas Stay,Adventure,Winter,Temple visit,"Nagarhole, Kodagu",Adventure spot known for peace.,1.6,Diwali,12541,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,7150
834,Nagarhole,Mallige Inn,Cultural,Summer,Birdwatching,"Nagarhole, Kodagu",Cultural spot known for adventure.,2.6,Makar Sankranti,13605,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,7117
835,Madikeri,Heritage Resort,Nature,Summer,Camping,"Madikeri, Kodagu",Nature spot known for serenity.,4.6,Mahashivaratri,17928,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,5459
836,Somwarpet,Krishna Homestay,Cultural,Winter,Camping,"Somwarpet, Kodagu",Cultural spot known for serenity.,3.7,Banashankari Jatre,24232,https://media1.thrillophilia.com/filestore/gw9rxipribpuw1wen99wmxivaa2n_Single-cott-1-1.png?w=340&dpr=2,5964
837,Virajpet,Ilkal Guest House,Cultural,Summer,Temple visit,"Virajpet, Kodagu",Cultural spot known for beauty.,3.1,Ugadi,8836,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,4396
838,Nagarhole,Heritage Inn,Nature,Winter,Birdwatching,"Nagarhole, Kodagu",Nature spot known for serenity.,2.8,Ugadi,9418,https://media1.thrillophilia.com/filestore/omuroqe39mlp3r9iyltqt4p82jr6_frndz.png?w=340&dpr=2,9629
839,Somwarpet,Vaibhava Camps,Wildlife,Monsoon,Shopping,"Somwarpet, Kodagu",Wildlife spot known for culture.,1.6,Karthika Deepotsava,14536,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,6614
840,Madikeri,Ilkal Guest House,Pilgrimage,Summer,Sightseeing,"Madikeri, Kodagu",Pilgrimage spot known for adventure.,2,Banashankari Jatre,5331,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTofPvQ27u835spih3hJa86LdwsLEV15vYoRw&s,4407
841,KRS Dam,Nirvana Resort,Adventure,Winter,Camping,"KRS Dam, Mandya",Adventure spot known for culture.,3.2,Karthika Deepotsava,7081,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,2405
842,Mandya City,Ilkal Camps,Cultural,Monsoon,Birdwatching,"Mandya City, Mandya",Cultural spot known for nature.,4.1,Diwali,21225,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,2611
843,Melukote,Krishna Retreat,Camping,Summer,Boating,"Melukote, Mandya",Camping spot known for culture.,5,Mahashivaratri,9762,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,3133
844,Pandavapura,Vaibhava Retreat,Pilgrimage,Monsoon,Trekking,"Pandavapura, Mandya",Pilgrimage spot known for beauty.,2.4,Diwali,22166,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,6193
845,KRS Dam,Mallige Resort,Heritage,Summer,Birdwatching,"KRS Dam, Mandya",Heritage spot known for culture.,4.9,Banashankari Jatre,21344,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-XlIpOoZI9LL1WpdheSyx1nThPBjDYpwa_3r4j4fxn99wStSwfglIJ6b5_ziL77eO7ds&usqp=CAU,5882
846,KRS Dam,Vaibhava Guest House,Wildlife,Summer,Temple visit,"KRS Dam, Mandya",Wildlife spot known for history.,4.4,Diwali,24363,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,3871
847,KRS Dam,Krishna Camps,Camping,Summer,Camping,"KRS Dam, Mandya",Camping spot known for history.,4.3,Makar Sankranti,21058,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,7972
848,Pandavapura,Krishna Inn,Adventure,Monsoon,Camping,"Pandavapura, Mandya",Adventure spot known for peace.,4.6,Dasara,14699,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,8918
849,Srirangapatna,Vaibhava Guest House,Heritage,Monsoon,Sightseeing,"Srirangapatna, Mandya",Heritage spot known for serenity.,4.8,Basava Jayanthi,11608,https://media2.thrillophilia.com/images/photos/000/045/476/original/1522492632_angana1.jpg?w=753&h=450&dpr=1.0,5848
850,Srirangapatna,Waterfall Stay,Adventure,Winter,Camping,"Srirangapatna, Mandya",Adventure spot known for adventure.,4.9,Basava Jayanthi,19156,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,7095
851,Mandya City,Rudra Homestay,Cultural,Monsoon,Temple visit,"Mandya City, Mandya",Cultural spot known for serenity.,3.6,Diwali,7420,https://media1.thrillophilia.com/filestore/nvo0xhg6apoborpgftq98wacwvva_1583842082_1574170588_Photo_from_YOGESH_P_(3).jpg.jpg?w=340&dpr=2,8797
852,Pandavapura,Ilkal Retreat,Camping,Winter,Sightseeing,"Pandavapura, Mandya",Camping spot known for serenity.,2.7,Mahashivaratri,7106,https://karnatakatourism.org/wp-content/uploads/2020/08/palace-estate-coorg.png,4309
853,Melukote,Heritage Inn,Wildlife,Monsoon,Sightseeing,"Melukote, Mandya",Wildlife spot known for adventure.,4.3,Basava Jayanthi,24030,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,2394
854,Mandya City,Vaibhava Camps,Pilgrimage,Summer,Trekking,"Mandya City, Mandya",Pilgrimage spot known for pilgrimage.,3,Karthika Deepotsava,11997,https://www.raahghar.com/public/storage/image/stay/gallery/chengappa-estate-homestead/ch3.webp,6226
855,Melukote,Ilkal Resort,Wildlife,Winter,Boating,"Melukote, Mandya",Wildlife spot known for beauty.,4,Karthika Deepotsava,19147,https://media1.thrillophilia.com/filestore/gw9rxipribpuw1wen99wmxivaa2n_Single-cott-1-1.png?w=340&dpr=2,5491
856,KRS Dam,Waterfall Camps,Heritage,Winter,Shopping,"KRS Dam, Mandya",Heritage spot known for nature.,1.8,Ugadi,17071,https://www.raahghar.com/public/storage/image/stay/gallery/rahasya/1730184113_jhgtyujgtyhgfrdcvb.webp,5685
857,Srirangapatna,Sharanas Guest House,Wildlife,Winter,Trekking,"Srirangapatna, Mandya",Wildlife spot known for culture.,4.9,Diwali,5681,https://media2.thrillophilia.com/images/photos/000/045/476/original/1522492632_angana1.jpg?w=753&h=450&dpr=1.0,2511
858,Srirangapatna,Nirvana Stay,Wildlife,Monsoon,Sightseeing,"Srirangapatna, Mandya",Wildlife spot known for culture.,4.8,Banashankari Jatre,5434,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,9522
859,KRS Dam,Waterfall Resort,Camping,Monsoon,Sightseeing,"KRS Dam, Mandya",Camping spot known for peace.,2.7,Makar Sankranti,23679,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,3941
860,Mandya City,Heritage Stay,Nature,Summer,Boating,"Mandya City, Mandya",Nature spot known for serenity.,3,Diwali,22746,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,3393
861,Srirangapatna,Kalyani Cottages,Adventure,Summer,Temple visit,"Srirangapatna, Mandya",Adventure spot known for pilgrimage.,5,Banashankari Jatre,20016,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,9985
862,Srirangapatna,Heritage Guest House,Camping,Summer,Camping,"Srirangapatna, Mandya",Camping spot known for nature.,2.7,Banashankari Jatre,20013,https://media1.thrillophilia.com/filestore/nvo0xhg6apoborpgftq98wacwvva_1583842082_1574170588_Photo_from_YOGESH_P_(3).jpg.jpg?w=340&dpr=2,4826
863,Pandavapura,Vaibhava Inn,Wildlife,Summer,Sightseeing,"Pandavapura, Mandya",Wildlife spot known for beauty.,4,Banashankari Jatre,11654,https://karnatakatourism.org/wp-content/uploads/2020/08/palace-estate-coorg.png,5555
864,Mandya City,Heritage Camps,Adventure,Summer,Temple visit,"Mandya City, Mandya",Adventure spot known for pilgrimage.,1.6,Banashankari Jatre,22333,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,9960
865,KRS Dam,Kalyani Cottages,Wildlife,Monsoon,Trekking,"KRS Dam, Mandya",Wildlife spot known for adventure.,3.5,Basava Jayanthi,2893,https://www.raahghar.com/public/storage/image/stay/gallery/chengappa-estate-homestead/ch3.webp,2558
866,KRS Dam,Sharanas Camps,Heritage,Winter,Camping,"KRS Dam, Mandya",Heritage spot known for culture.,2.8,Karthika Deepotsava,16159,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,5360
867,Melukote,Rudra Cottages,Nature,Summer,Shopping,"Melukote, Mandya",Nature spot known for culture.,3.5,Banashankari Jatre,6514,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,2940
868,Pandavapura,Krishna Resort,Nature,Monsoon,Camping,"Pandavapura, Mandya",Nature spot known for nature.,2.8,Karthika Deepotsava,8518,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,5794
869,Srirangapatna,Mallige Camps,Adventure,Monsoon,Trekking,"Srirangapatna, Mandya",Adventure spot known for nature.,1.7,Dasara,22970,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,3579
870,Melukote,Sharanas Inn,Pilgrimage,Monsoon,Shopping,"Melukote, Mandya",Pilgrimage spot known for beauty.,4.8,Karthika Deepotsava,7260,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPo9864w6JH20BGSUDz5deyrUcITuTz2h-cw&s,8969
871,Somanathapura,Krishna Guest House,Wildlife,Monsoon,Boating,"Somanathapura, Mysuru",Wildlife spot known for beauty.,3.6,Ugadi,13371,https://www.raahghar.com/public/storage/image/stay/gallery/chengappa-estate-homestead/ch3.webp,9757
872,Somanathapura,Sharanas Cottages,Wildlife,Winter,Temple visit,"Somanathapura, Mysuru",Wildlife spot known for peace.,2.4,Diwali,13934,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,9151
873,Chamundi Hill,Ilkal Resort,Heritage,Summer,Camping,"Chamundi Hill, Mysuru",Heritage spot known for beauty.,4.6,Makar Sankranti,16264,https://karnatakatourism.org/wp-content/uploads/2020/08/palace-estate-coorg.png,8127
874,Nanjangud,Ilkal Resort,Camping,Monsoon,Trekking,"Nanjangud, Mysuru",Camping spot known for serenity.,2.6,Diwali,5806,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,4377
875,Brindavan Gardens,Sharanas Cottages,Cultural,Winter,Shopping,"Brindavan Gardens, Mysuru",Cultural spot known for serenity.,2.9,Dasara,23987,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,4300
876,Somanathapura,Waterfall Guest House,Nature,Winter,Camping,"Somanathapura, Mysuru",Nature spot known for history.,2.7,Mahashivaratri,4351,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,7241
877,Brindavan Gardens,Ilkal Resort,Cultural,Summer,Birdwatching,"Brindavan Gardens, Mysuru",Cultural spot known for culture.,2.5,Basava Jayanthi,1444,https://www.raahghar.com/public/storage/image/stay/gallery/rahasya/1730184113_jhgtyujgtyhgfrdcvb.webp,9523
878,Mysore Palace,Waterfall Inn,Adventure,Winter,Boating,"Mysore Palace, Mysuru",Adventure spot known for adventure.,3.2,Mahashivaratri,8056,https://www.raahghar.com/public/storage/image/stay/gallery/rahasya/1730184113_jhgtyujgtyhgfrdcvb.webp,6764
879,Somanathapura,Krishna Resort,Heritage,Monsoon,Birdwatching,"Somanathapura, Mysuru",Heritage spot known for culture.,3.7,Diwali,10637,https://media1.thrillophilia.com/filestore/omuroqe39mlp3r9iyltqt4p82jr6_frndz.png?w=340&dpr=2,3420
880,Somanathapura,Kalyani Homestay,Cultural,Winter,Birdwatching,"Somanathapura, Mysuru",Cultural spot known for peace.,2.2,Karthika Deepotsava,12992,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,7191
881,Mysore Palace,Vaibhava Resort,Camping,Winter,Trekking,"Mysore Palace, Mysuru",Camping spot known for beauty.,4.9,Karthika Deepotsava,16132,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEkc8lOD4vjprli8oWUVMvI0-JaucS3vlmG6oRwNn4SmcDOS0T862FwIyXrqMNvPAE5Mc&usqp=CAU,9639
882,Brindavan Gardens,Nirvana Stay,Nature,Monsoon,Birdwatching,"Brindavan Gardens, Mysuru",Nature spot known for adventure.,2,Makar Sankranti,13147,https://q-xx.bstatic.com/xdata/images/hotel/max500/490989526.jpg?k=01cae1a25869f2814bd82ca9f0777a73abe2bac936e63bdde0441981c7706a62&o=,4555
883,Mysore Palace,Krishna Resort,Nature,Summer,Temple visit,"Mysore Palace, Mysuru",Nature spot known for adventure.,4.1,Mahashivaratri,15821,https://www.raahghar.com/public/storage/image/stay/gallery/chengappa-estate-homestead/ch3.webp,6116
884,Brindavan Gardens,Heritage Retreat,Cultural,Monsoon,Birdwatching,"Brindavan Gardens, Mysuru",Cultural spot known for beauty.,4.4,Banashankari Jatre,15442,https://www.malnadhomestays.com/wp-content/uploads/2022/07/IMG_8739.jpg,7406
885,Somanathapura,Ilkal Resort,Pilgrimage,Monsoon,Boating,"Somanathapura, Mysuru",Pilgrimage spot known for pilgrimage.,2.2,Diwali,20025,https://q-xx.bstatic.com/xdata/images/hotel/max500/490989526.jpg?k=01cae1a25869f2814bd82ca9f0777a73abe2bac936e63bdde0441981c7706a62&o=,7755
886,Somanathapura,Sharanas Resort,Heritage,Winter,Temple visit,"Somanathapura, Mysuru",Heritage spot known for peace.,2.3,Dasara,12276,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,7992
887,Mysore Palace,Nirvana Guest House,Pilgrimage,Summer,Birdwatching,"Mysore Palace, Mysuru",Pilgrimage spot known for culture.,3.2,Makar Sankranti,21066,https://www.raahghar.com/public/storage/image/stay/gallery/chengappa-estate-homestead/ch3.webp,3806
888,Somanathapura,Rudra Cottages,Camping,Winter,Temple visit,"Somanathapura, Mysuru",Camping spot known for serenity.,2.7,Makar Sankranti,2058,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-XlIpOoZI9LL1WpdheSyx1nThPBjDYpwa_3r4j4fxn99wStSwfglIJ6b5_ziL77eO7ds&usqp=CAU,3642
889,Brindavan Gardens,Rudra Cottages,Camping,Summer,Sightseeing,"Brindavan Gardens, Mysuru",Camping spot known for history.,3.9,Ugadi,2917,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,6179
